Date,CustomerID,Region,Product,Quantity,Revenue,Cost,Profit,Feedback
2025-01-07,1237,East,Product A,11,1493.64,938.94,554.7,"Customer support resolved my issue quickly, thank you."
2025-01-07,1637,North,Product B,3,287.14,153.33,133.81,"Average experience, nothing special."
2025-01-07,1209,North,Product E,1,69.22,47.94,21.28,"Average experience, nothing special."
2025-01-07,1238,North,Product E,5,352.56,167.12,185.44,"Terrible experience, product was damaged."
2025-01-08,1039,North,Product E,12,820.03,558.06,261.97,The delivery was late and support was not helpful.
2025-01-08,2337,East,Product D,9,1573.9,801.87,772.03,"Fantastic product, highly recommend to others."
2025-01-08,1119,West,Product E,12,784.1,472.14,311.96,"Fantastic product, highly recommend to others."
2025-01-09,1243,North,Product C,3,553.82,355.85,197.97,"Terrible experience, product was damaged."
2025-01-09,2010,North,Product A,2,238.55,120.43,118.12,"Average experience, nothing special."
2025-01-09,2137,South,Product E,5,363.19,233.25,129.94,Loved it! Exceeded my expectations.
2025-01-09,1428,South,Product D,3,504.86,291.28,213.58,"Customer support resolved my issue quickly, thank you."
2025-01-10,1412,North,Product C,4,826.46,512.27,314.19,"Fantastic product, highly recommend to others."
2025-01-10,1690,South,Product C,9,1876.6,1239.63,636.97,The delivery was late and support was not helpful.
2025-01-11,2062,North,Product A,13,1553.68,810.07,743.61,The delivery was late and support was not helpful.
2025-01-12,2179,North,Product E,4,246.58,127.66,118.92,Loved it! Exceeded my expectations.
2025-01-12,2225,West,Product D,4,654.14,367.85,286.29,Good quality but shipping took too long.
2025-01-13,1331,East,Product E,8,444.63,218.64,225.99,"Not worth the price, quite disappointed."
2025-01-13,2481,West,Product B,6,584.76,286.96,297.8,"Fantastic product, highly recommend to others."
2025-01-13,1789,North,Product C,4,899.62,422.01,477.61,"Terrible experience, product was damaged."
2025-01-13,1925,East,Product C,5,1180.74,692.35,488.39,Loved it! Exceeded my expectations.
2025-01-13,1479,North,Product A,6,850.24,465.31,384.93,"Excellent service, very satisfied with the product quality."
2025-01-14,1788,East,Product C,2,366.5,212.26,154.24,"Terrible experience, product was damaged."
2025-01-15,1930,South,Product B,2,184.35,101.0,83.35,Loved it! Exceeded my expectations.
2025-01-15,1170,North,Product E,4,260.07,165.44,94.63,The delivery was late and support was not helpful.
2025-01-17,1823,East,Product D,1,153.09,70.0,83.09,"Fantastic product, highly recommend to others."
2025-01-17,1421,Central,Product C,10,1968.99,1376.97,592.02,"Terrible experience, product was damaged."
2025-01-17,1366,East,Product A,2,261.09,140.99,120.1,"Fantastic product, highly recommend to others."
2025-01-17,1718,North,Product A,8,1154.2,655.47,498.73,"Terrible experience, product was damaged."
2025-01-18,1871,North,Product E,11,676.72,385.64,291.08,"Average experience, nothing special."
2025-01-18,1588,East,Product C,1,241.36,111.36,130.0,"Average experience, nothing special."
2025-01-18,1520,North,Product A,3,393.2,234.15,159.05,The delivery was late and support was not helpful.
2025-01-19,1890,West,Product B,12,930.44,601.27,329.17,"Terrible experience, product was damaged."
2025-01-19,1322,West,Product E,12,677.56,316.91,360.65,"Great value for money, will buy again."
2025-01-19,2233,North,Product D,11,2002.57,1082.46,920.11,"Not worth the price, quite disappointed."
2025-01-20,1191,Central,Product E,8,439.23,289.56,149.67,Loved it! Exceeded my expectations.
2025-01-20,2275,West,Product D,6,861.34,475.34,386.0,"Average experience, nothing special."
2025-01-20,2016,Central,Product D,6,951.19,577.28,373.91,Loved it! Exceeded my expectations.
2025-01-21,1654,Central,Product A,3,355.19,186.66,168.53,"Terrible experience, product was damaged."
2025-01-21,1560,Central,Product C,2,431.16,251.74,179.42,Loved it! Exceeded my expectations.
2025-01-21,1629,West,Product C,2,373.18,197.96,175.22,Good quality but shipping took too long.
2025-01-22,2351,East,Product C,12,2324.76,1105.14,1219.62,The delivery was late and support was not helpful.
2025-01-22,2065,North,Product D,5,779.81,451.31,328.5,"Average experience, nothing special."
2025-01-23,2061,North,Product E,12,886.93,482.12,404.81,"Average experience, nothing special."
2025-01-23,1113,South,Product B,14,1378.96,904.41,474.55,"Terrible experience, product was damaged."
2025-01-23,1169,West,Product B,14,1379.53,832.91,546.62,"Fantastic product, highly recommend to others."
2025-01-24,1856,North,Product D,10,1626.96,927.97,698.99,Loved it! Exceeded my expectations.
2025-01-24,1495,West,Product E,1,58.06,28.53,29.53,"Terrible experience, product was damaged."
2025-01-24,1252,North,Product A,6,675.4,394.25,281.15,"Great value for money, will buy again."
2025-01-25,1847,North,Product C,11,2155.76,981.4,1174.36,"Average experience, nothing special."
2025-01-26,1477,North,Product E,13,716.6,375.22,341.38,"Excellent service, very satisfied with the product quality."
2025-01-27,1095,East,Product D,9,1444.28,737.83,706.45,Loved it! Exceeded my expectations.
2025-01-28,1016,North,Product D,6,947.68,611.9,335.78,"Not worth the price, quite disappointed."
2025-01-28,1043,North,Product D,9,1326.45,635.71,690.74,"Not worth the price, quite disappointed."
2025-01-28,1016,North,Product B,4,387.04,188.03,199.01,"Customer support resolved my issue quickly, thank you."
2025-01-28,2435,Central,Product D,9,1405.83,800.0,605.83,The delivery was late and support was not helpful.
2025-01-28,1741,North,Product C,2,377.53,254.12,123.41,"Fantastic product, highly recommend to others."
2025-01-28,1479,East,Product E,4,290.32,139.37,150.95,"Terrible experience, product was damaged."
2025-01-30,2255,Central,Product C,4,812.81,400.64,412.17,Loved it! Exceeded my expectations.
2025-01-30,1659,North,Product E,9,657.98,457.3,200.68,"Customer support resolved my issue quickly, thank you."
2025-01-30,1579,West,Product A,6,882.18,579.62,302.56,Good quality but shipping took too long.
2025-01-30,2230,West,Product D,9,1384.45,905.98,478.47,Loved it! Exceeded my expectations.
2025-01-30,2391,North,Product A,8,1080.76,583.57,497.19,"Average experience, nothing special."
2025-01-30,1295,East,Product A,5,646.52,366.55,279.97,Good quality but shipping took too long.
2025-01-31,1175,South,Product B,1,98.15,51.97,46.18,"Excellent service, very satisfied with the product quality."
2025-01-31,1707,West,Product E,7,428.5,297.09,131.41,"Great value for money, will buy again."
2025-01-31,1077,East,Product A,14,1961.49,1352.59,608.9,"Customer support resolved my issue quickly, thank you."
2025-02-01,1064,North,Product D,13,2513.48,1467.26,1046.22,"Great value for money, will buy again."
2025-02-01,1194,Central,Product C,10,2164.06,1303.16,860.9,Loved it! Exceeded my expectations.
2025-02-01,1307,South,Product D,2,346.23,238.79,107.44,Good quality but shipping took too long.
2025-02-01,2008,North,Product E,1,58.86,36.77,22.09,"Customer support resolved my issue quickly, thank you."
2025-02-01,1216,South,Product C,7,1491.15,1025.96,465.19,"Customer support resolved my issue quickly, thank you."
2025-02-01,1188,North,Product A,5,668.2,307.23,360.97,"Terrible experience, product was damaged."
2025-02-02,1092,East,Product E,11,795.38,470.35,325.03,"Great value for money, will buy again."
2025-02-02,1302,West,Product B,4,380.25,192.72,187.53,Loved it! Exceeded my expectations.
2025-02-02,1064,West,Product A,8,1144.09,542.76,601.33,Good quality but shipping took too long.
2025-02-02,1276,North,Product E,4,236.9,131.23,105.67,"Customer support resolved my issue quickly, thank you."
2025-02-02,1278,East,Product B,14,1380.17,929.68,450.49,The delivery was late and support was not helpful.
2025-02-04,1962,North,Product A,10,1267.41,776.6,490.81,Good quality but shipping took too long.
2025-02-05,1581,South,Product C,8,1543.5,849.39,694.11,"Not worth the price, quite disappointed."
2025-02-05,2070,West,Product B,6,570.57,286.85,283.72,The delivery was late and support was not helpful.
2025-02-05,1640,West,Product E,5,381.24,222.65,158.59,"Great value for money, will buy again."
2025-02-05,2001,North,Product E,2,145.28,69.32,75.96,"Excellent service, very satisfied with the product quality."
2025-02-06,1161,West,Product C,2,411.91,211.51,200.4,"Fantastic product, highly recommend to others."
2025-02-07,1374,South,Product B,14,1151.39,594.49,556.9,Good quality but shipping took too long.
2025-02-07,1656,East,Product A,5,709.45,451.9,257.55,"Customer support resolved my issue quickly, thank you."
2025-02-08,1857,West,Product A,5,607.33,352.73,254.6,Loved it! Exceeded my expectations.
2025-02-08,1252,Central,Product E,8,616.25,402.78,213.47,Good quality but shipping took too long.
2025-02-08,1280,West,Product D,3,503.06,290.0,213.06,"Customer support resolved my issue quickly, thank you."
2025-02-08,2367,West,Product E,5,295.57,193.08,102.49,Loved it! Exceeded my expectations.
2025-02-08,1134,North,Product C,14,2700.21,1687.6,1012.61,The delivery was late and support was not helpful.
2025-02-08,2216,West,Product A,5,665.15,410.85,254.3,"Not worth the price, quite disappointed."
2025-02-09,2097,Central,Product D,11,1607.96,1109.57,498.39,Good quality but shipping took too long.
2025-02-09,1637,East,Product B,10,919.56,460.13,459.43,Loved it! Exceeded my expectations.
2025-02-09,1362,North,Product C,1,241.94,134.77,107.17,"Excellent service, very satisfied with the product quality."
2025-02-10,1336,Central,Product A,8,1220.23,572.16,648.07,"Customer support resolved my issue quickly, thank you."
2025-02-10,1891,South,Product B,9,741.2,452.46,288.74,"Fantastic product, highly recommend to others."
2025-02-10,1343,West,Product C,2,413.03,200.88,212.15,"Excellent service, very satisfied with the product quality."
2025-02-11,2310,Central,Product A,11,1416.38,957.33,459.05,"Fantastic product, highly recommend to others."
2025-02-12,1344,South,Product A,3,377.78,211.93,165.85,The delivery was late and support was not helpful.
2025-02-12,2317,West,Product E,11,743.28,473.12,270.16,"Great value for money, will buy again."
2025-02-12,2332,South,Product C,14,3459.06,2073.44,1385.62,"Fantastic product, highly recommend to others."
2025-02-13,1014,East,Product B,6,575.68,367.45,208.23,"Great value for money, will buy again."
2025-02-13,2262,South,Product D,12,1953.7,893.47,1060.23,"Fantastic product, highly recommend to others."
2025-02-14,1535,North,Product A,4,556.66,307.1,249.56,The delivery was late and support was not helpful.
2025-02-14,1150,West,Product B,5,513.64,238.89,274.75,Good quality but shipping took too long.
2025-02-14,2044,West,Product E,2,125.37,62.47,62.9,"Fantastic product, highly recommend to others."
2025-02-14,2423,East,Product D,8,1326.36,908.37,417.99,Loved it! Exceeded my expectations.
2025-02-14,1111,South,Product E,14,982.29,587.62,394.67,"Average experience, nothing special."
2025-02-14,1813,Central,Product E,10,600.32,301.8,298.52,"Customer support resolved my issue quickly, thank you."
2025-02-14,2105,Central,Product C,11,2737.06,1248.81,1488.25,"Terrible experience, product was damaged."
2025-02-15,2392,East,Product A,13,1623.62,787.88,835.74,"Terrible experience, product was damaged."
2025-02-15,1627,West,Product A,2,280.3,167.86,112.44,"Excellent service, very satisfied with the product quality."
2025-02-16,1039,Central,Product D,6,884.64,450.32,434.32,"Fantastic product, highly recommend to others."
2025-02-16,2339,Central,Product C,14,3376.14,1838.94,1537.2,"Fantastic product, highly recommend to others."
2025-02-16,2207,East,Product E,14,1008.52,669.56,338.96,"Average experience, nothing special."
2025-02-17,1519,West,Product D,11,1958.08,1269.58,688.5,"Great value for money, will buy again."
2025-02-17,2191,West,Product B,12,1207.38,667.07,540.31,"Customer support resolved my issue quickly, thank you."
2025-02-17,1108,West,Product E,1,75.66,52.63,23.03,The delivery was late and support was not helpful.
2025-02-17,1445,South,Product D,12,1756.73,810.51,946.22,"Excellent service, very satisfied with the product quality."
2025-02-17,1338,East,Product D,5,935.85,472.9,462.95,"Great value for money, will buy again."
2025-02-18,1344,North,Product B,12,990.25,656.17,334.08,"Customer support resolved my issue quickly, thank you."
2025-02-18,1419,East,Product C,8,1592.31,823.76,768.55,"Not worth the price, quite disappointed."
2025-02-18,2096,North,Product B,14,1297.96,840.21,457.75,Loved it! Exceeded my expectations.
2025-02-19,2449,East,Product A,10,1361.66,675.76,685.9,"Customer support resolved my issue quickly, thank you."
2025-02-19,1757,South,Product E,11,726.02,352.81,373.21,"Not worth the price, quite disappointed."
2025-02-19,1139,North,Product E,4,277.78,137.99,139.79,"Not worth the price, quite disappointed."
2025-02-19,1527,East,Product A,7,992.39,667.15,325.24,"Not worth the price, quite disappointed."
2025-02-19,1493,West,Product B,2,163.79,90.21,73.58,"Not worth the price, quite disappointed."
2025-02-20,1924,West,Product E,4,307.69,160.95,146.74,Good quality but shipping took too long.
2025-02-21,1128,North,Product D,3,508.56,347.45,161.11,"Fantastic product, highly recommend to others."
2025-02-21,2416,Central,Product C,13,3103.69,2034.98,1068.71,"Terrible experience, product was damaged."
2025-02-22,1709,North,Product B,6,589.66,357.58,232.08,"Customer support resolved my issue quickly, thank you."
2025-02-22,2073,Central,Product C,2,469.43,324.99,144.44,The delivery was late and support was not helpful.
2025-02-22,1566,East,Product D,6,1071.79,547.61,524.18,"Terrible experience, product was damaged."
2025-02-23,1735,South,Product E,8,595.22,284.51,310.71,"Great value for money, will buy again."
2025-02-23,2269,North,Product C,14,3150.07,1814.52,1335.55,Loved it! Exceeded my expectations.
2025-02-23,2415,North,Product C,8,1638.73,832.94,805.79,"Average experience, nothing special."
2025-02-23,2337,North,Product C,10,2419.79,1328.04,1091.75,"Excellent service, very satisfied with the product quality."
2025-02-24,1547,West,Product E,8,544.98,309.01,235.97,The delivery was late and support was not helpful.
2025-02-25,2271,North,Product D,5,783.79,381.24,402.55,Loved it! Exceeded my expectations.
2025-02-25,2058,South,Product C,5,1141.98,796.64,345.34,Good quality but shipping took too long.
2025-02-25,1626,South,Product A,9,1385.44,942.75,442.69,"Excellent service, very satisfied with the product quality."
